TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-02-10 09:18:23.064,-0.01714830642024064,0.6015224069882857,0.3778285139193989,0.4943784128713438,0.3173631303343207,0.262705576125877,0.1869235660485811,-0.2165048992601703,0.3560751332352541,0.4861232055734583,0.6380868799612017,0.0609864096747511,0.8304917173506946,1.344251322140031,1.376006959394723,0.7777994255433788,0.5857377216248211,1.364679003255505,1.292626796171203,0.5059892412080702,820.8451908999688,868.5496208320311,820.8451908999688,814.2652695300292,0.183594,0.097656,0.988283,1,1,1,1,1,53.810001
2021-02-10 09:18:24.055,0.3949911408667802,-0.5091922823891938,-0.4056166629553402,0.1558450901233832,0.180462395142064,-0.4074078501144634,-0.4442079681665507,0.1055389469779104,0.5145928269587055,0.3590588541301196,0.4265554610903429,0.3278564054840235,0.9028616941149377,1.252888745070102,1.318601267033194,0.7136249405537723,0.5578095515061877,1.174571862570703,1.034634889495525,0.4990263420313851,822.4901712424537,835.650013982333,814.2652695300292,827.4251122699085,0.179688,0.093750,0.992189,1,1,1,1,1,53.810001
2021-02-10 09:18:25.057,0.6373641076622658,0.2574996292119413,0.06261522778772505,0.1307069208089022,0.344979300629113,0.0993196716258777,-0.1652314908228394,0.07772669319202967,0.8929745452973264,0.4023519756844698,0.6116294865039207,0.5119890779876515,0.8981773104203294,1.190752566251447,1.313773506585939,0.8287771761538474,0.6521217292680761,1.056835162941355,1.127650708634117,0.58846183398663,834.0050336398481,847.1648763797273,809.3303285025745,822.4901712424537,0.191407,0.093750,0.992189,1,1,1,1,1,53.810001
2021-02-10 09:18:25.230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-02-10 09:18:26.055,0.7974957170867744,0.3117733732271798,0.3142334031612063,0.370428324985595,0.4939799394309866,-0.001225632196325361,0.01786166322070747,0.01152200930010144,0.8929745452973264,0.3925200615176316,0.2844180282118138,0.3535103473029335,0.9245875728610691,1.168211586136388,1.325168486354933,0.9884480245627962,0.7165091321552913,1.252036033830363,1.275028332732136,0.7185486776719395,845.5198960372425,855.3897780921519,806.0403678176046,830.7150729548782,0.191407,0.093750,0.988283,1,1,1,1,1,53.810001
2021-02-10 09:18:27.055,0.8852854585624188,-0.1152645358101912,0.2423237257339927,0.9461381109821816,0.4911243184996078,-0.3912868970985851,-0.04246470298012606,0.5197609677292795,0.9515790154541685,0.2015017887674118,0.4934008586467681,0.7361239908294922,0.6551670424557365,1.080326102261075,1.222033113919352,0.6051655011179844,0.7686927268634877,1.384935802317716,1.426456911613102,0.715380502977271,845.5198960372425,822.4901712424537,819.200210557484,840.5849550097877,0.191407,0.089844,0.992189,1,1,1,1,1,53.810001
2021-02-10 09:18:28.055,1.143809298210886,-0.1235460217988265,-0.05949884539140591,1.05285864908219,0.5717611098222115,-0.04766152548918379,-0.2159232549295207,0.5030352864596243,1.006287367482161,0.3704859292899609,0.5489528967407753,0.7203495946972313,0.8258552585654119,1.239489285123638,1.358314241060522,0.8149115607548733,0.7060745004815795,1.269872124905925,1.545591386664297,0.6595878657749595,845.5198960372425,825.7801319274236,840.5849550097877,814.2652695300292,0.179688,0.093750,0.992189,1,1,1,1,1,53.810001
2021-02-10 09:18:29.071,0.7547734584524471,0.2696205490542535,0.2968823278135007,0.3903462783250395,0.4289273683783204,-0.03762657996386511,0.2297280893374496,0.1138752818946055,0.92999054363877,0.560193284612728,0.4849752682214974,0.543585406427453,0.9106512452846134,1.329345740086902,1.187738819749043,0.8069528736594909,0.6925146265971509,1.491248031928637,1.636486093694756,0.6235573652237839,870.194601174516,820.8451908999688,819.200210557484,837.2949943248179,0.179688,0.093750,0.992189,1,1,1,1,1,53.310001
2021-02-10 09:18:29.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-02-10 09:18:30.055,1.099541678922151,0.5416976736441393,0.4794190038648429,0.7712790947221754,0.5759270892879647,0.1154833218217192,0.4784852497106402,0.1479929061915015,0.6661829145679953,0.7834918065182368,0.4009244431171231,0.4460253582709074,0.8834832898751139,1.386790061068084,1.215449657310895,0.8147650470724431,0.8710319301433318,1.578876697248771,1.693899967655936,0.8911412104552852,863.6146798045764,875.1295422019707,894.8693063117896,848.8098567222122,0.316407,0.121094,0.957033,1,1,1,1,1,53.310001
2021-02-10 09:18:31.055,1.360037170053469,1.001194474254427,1.355828420971808,1.110991207973648,0.7220754955964166,0.428316549398181,0.3995433283140513,0.4494645960685884,0.5656577677511541,0.931738680183238,0.3696568766769824,0.3268384520353768,0.7866751238310703,1.129710770940686,0.6044278358004063,0.3399435807567913,1.054099667679188,1.38926744947355,0.5444471389186326,0.5223745209288106,824.1351515849386,857.0347584346367,855.3897780921519,815.9102498725141,0.339844,0.089844,0.945314,1,1,1,1,1,53.310001
2021-02-10 09:18:31.956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-02-10 09:18:32.054,0.3677646745414833,0.7773601981963949,0.9994990938894445,1.000129352339332,0.6895083303778861,0.5196344285059658,0.3826109569990085,0.6797490528820435,0.916418576551431,1.148183841831931,0.762588249958902,0.585186537066066,0.9181656781706443,1.062704660251417,0.5776787202805572,0.2437993250194251,0.2863752457415003,1.016090352447926,0.5705044532388638,0.009522398666138179,893.2243259693047,830.7150729548782,768.2058199404518,868.5496208320311,0.281250,0.082031,0.964845,1,1,1,1,1,53.310001
2021-02-10 09:18:32.927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-02-10 09:18:33.055,0.3684671976986911,0.5103075612301226,1.0001066540081,0.8644707514333305,0.5847404821687915,-0.08400380673264338,-0.04333563018128175,0.4677468420605007,0.4527253932658648,1.056375872701637,0.7875763536752853,0.5022339465557685,0.7233779864083664,1.211291601033031,0.738417672888153,0.3883965957259484,0.2870714295182977,1.25718708440804,1.000697088796978,-0.1034011441228688,870.194601174516,847.1648763797273,796.1704857626952,868.5496208320311,-0.062500,0.117188,1.011720,1,1,1,1,1,53.310001
2021-02-10 09:18:33.515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-02-10 09:18:34.055,0.3684671976986911,1.31260933354325,1.416945738935867,0.8644707514333305,0.5847404821687915,0.5758434330268257,0.6839184250463082,0.4677468420605007,0.4527253932658648,1.018192690150128,0.673584935557436,0.5022339465557685,0.7233779864083664,1.181068658394127,0.9909810404527818,0.3883965957259484,0.2870714295182977,1.146306546792283,1.396064593102613,-0.1034011441228688,850.4548370646971,845.5198960372425,789.5905643927556,819.200210557484,0.074219,0.144531,0.996095,1,1,1,1,1,53.310001
2021-02-10 09:18:35.075,1.036740666615779,1.41161285640341,1.402046349872542,0.7088392721953314,0.6738323009978714,0.7126582856814441,0.7172582083689523,1.024323854179265,0.9579363197151857,0.8043755998512448,0.7360255833056238,1.112279773717508,0.9125214183270606,1.092786415955692,1.117459319149634,0.8662752399677549,0.4761517524528577,0.8884426250702743,1.178709926817142,0.525563685659089,842.2299353522726,843.8749156947575,806.0403678176046,842.2299353522726,-0.078125,0.113281,1.042970,1,1,1,1,1,53.310001
2021-02-10 09:18:35.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-02-10 09:18:36.055,1.322301882012222,0.9625284339922809,0.9169664672977148,0.9126463462035244,0.8774423585852587,0.4236718117230812,0.2906192235321039,0.8569703680523467,1.087588606417797,0.6847151878902961,0.7148306723775204,1.199655796873475,0.9063185307803756,1.021039498057679,1.061985349704739,0.8633908756253803,0.5089028829215976,0.8613469373513659,0.8073798255902135,0.4230124750952471,921.1889917915481,812.6202891875442,810.9753088450593,875.1295422019707,-0.195313,0.046875,1.011720,1,1,1,1,1,53.310001
2021-02-10 09:18:37.055,1.359941568452434,1.410154851079738,1.534892652874833,1.006076684656161,0.5269424117871417,0.7798825653108584,0.7618228329823791,0.4932321924490027,0.6474760639763414,0.6323383523328062,0.8500695382159161,0.7536481721230733,0.8552720064803316,0.8144191981029961,0.8197717813345474,0.8777511838368142,0.5618047306147333,0.629169446922373,0.6130868847563605,0.3634441568045756,827.4251122699085,857.0347584346367,843.8749156947575,832.3600532973632,-0.085938,-0.042969,1.015627,1,1,1,1,1,53.310001
2021-02-10 09:18:38.055,1.359941568452434,0.9571684935781968,1.258409619547941,1.178317744059503,0.5269424117871417,0.3735831386505254,0.5636772109293802,0.6465871680231885,0.6474760639763414,0.3449068382849346,0.7959824678930503,0.673716187667782,0.8552720064803316,0.5543869385954119,0.615146226370676,0.6219876182687917,0.5618047306147333,0.2614430891731273,0.3321244497111004,0.1025352461073229,898.1592669967595,817.555230214999,804.3953874751197,875.1295422019707,-0.160157,0.082031,1.003908,1,1,1,1,1,53.310001
2021-02-10 09:18:38.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-02-10 09:18:38.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-02-10 09:18:39.055,1.359941568452434,0.8812128135952439,1.070890553613056,0.522277229920305,0.5269424117871417,0.3879892079242001,0.68153401230523,0.1758835702730145,0.6474760639763414,0.6579817316565033,0.5452013746593265,0.4203563865280724,0.8552720064803316,0.6669146657633441,0.7084881679370056,0.5155564570113531,0.5618047306147333,0.4527872550734588,0.4248226825452889,0.09104118897732709,840.5849550097877,840.5849550097877,819.200210557484,829.0700926123933,-0.210938,0.226563,0.964845,1,1,1,1,1,53.310001
2021-02-10 09:18:39.693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-02-10 09:18:40.061,1.359941568452434,1.088067483084177,1.138791555073709,0.522277229920305,0.5269424117871417,0.627500376887238,0.5208502440251748,0.1758835702730145,0.6474760639763414,0.4908547192243644,0.4949897920003422,0.4203563865280724,0.8552720064803316,0.5816635685516893,0.540410499974181,0.5155564570113531,0.5618047306147333,0.295559432272903,0.3219608325518324,0.09104118897732709,843.8749156947575,838.9399746673027,815.9102498725141,835.650013982333,-0.238282,0.238282,0.957033,1,1,1,1,1,53.310001
2021-02-10 09:18:41.060,-0.123765038716551,0.8800377757902217,0.5350283024958467,-0.02832683693040967,0.326896355803736,0.2829019935525517,0.05725703926988521,-0.2820969092947994,0.629157932401874,0.181421373920178,0.04486494569210809,0.1817975239592431,0.6431932353613751,0.6330640245780126,0.2385144879866802,0.4745273792252337,0.4322627500366394,-0.03361470741852231,0.01148090936305314,-0.1892539333236836,850.4548370646971,843.8749156947575,815.9102498725141,834.0050336398481,-0.246094,0.238282,0.957033,1,1,1,1,1,53.310001
2021-02-10 09:18:42.060,-0.02442060380177039,-0.1464149536134323,-0.2870392370460392,0.2222123087124446,0.2859547476103908,-0.3945184147125554,-0.4491332777247622,-0.05043641377832504,0.630677099088369,0.09142208842601048,-0.07573932692397718,0.2480547195277633,0.8125893485026865,0.8335602137177813,0.493291900231393,0.5793399593719877,0.4727678361322301,-0.09786650929113017,-0.2983205982595233,-0.2569540838517208,834.0050336398481,837.2949943248179,824.1351515849386,819.200210557484,-0.230469,0.242188,0.957033,1,1,1,1,1,53.310001
2021-02-10 09:18:43.055,0.145675861350929,-0.2711028447557952,-0.2373527554079856,-0.1497627460602411,0.08284678004188856,-0.5664286965871149,-0.3992544256366992,-0.01998874323927646,0.3330077470393442,-0.0535546595589934,-0.2207623025192834,0.1450223195595174,0.7527406683210466,0.7228918564674384,0.2938183596140427,0.568466030250916,0.2546742848520651,-0.06866382941133278,-0.3866646413141295,-0.3739048079413701,842.2299353522726,842.2299353522726,817.555230214999,824.1351515849386,-0.230469,0.238282,0.957033,1,1,1,1,1,53.310001
2021-02-10 09:18:44.062,0.1740827597907285,-0.4561137213993454,-0.3544353010360785,0.02636772691013941,-0.186811031032187,-0.581364529530438,-0.351339643647278,-0.4672166903200748,-0.01916031089114261,-0.01235509301351339,-0.1031307817928326,0.1111886926112068,0.5774009647768418,0.5044833205759335,-0.0546515608933935,0.2845029865562167,0.4620417042667188,-0.05505038413542702,-0.2989544242115466,-0.269221960764634,845.5198960372425,847.1648763797273,819.200210557484,827.4251122699085,-0.210938,0.242188,0.960939,1,1,1,1,1,53.310001
2021-02-10 09:18:45.055,0.0130151458938152,-0.8603854594481313,-0.2890295283050456,0.2075897674646155,-0.09541093727901485,-0.655598368558812,-0.2823788297856339,-0.2561892358119109,0.1710526316516116,-0.01917024579145526,-0.1539364229319024,-0.08235225956000723,0.6293069679541903,0.4028129078757397,-0.07362808676612258,0.116393609826749,0.3537721953276091,-0.1241882772746535,-0.3239475264574968,-0.21396930231777,843.8749156947575,852.0998174071821,817.555230214999,825.7801319274236,-0.210938,0.238282,0.960939,1,1,1,1,1,53.310001
2021-02-10 09:18:46.055,0.05980119889355694,-0.2580327409263298,-0.177295723878151,0.170919617786267,-0.2554067700886466,-0.8108707630441087,-0.3079029731183771,-0.2584348744580511,0.09491433018006962,-0.1849890472460107,-0.1079148424439871,0.03503847610783591,0.5931590077073675,0.3130897861112494,-0.03652248324347646,0.1500411415523254,0.389169855416488,-0.1313713248077477,-0.3007615449585043,-0.3215542088238009,843.8749156947575,838.9399746673027,814.2652695300292,832.3600532973632,-0.207032,0.234375,0.964845,1,1,1,1,1,53.310001
2021-02-10 09:18:47.054,-0.117787210139879,-0.1684790583215324,-0.4301340080916214,-0.5277327660715067,-0.3483684643574027,-0.6805129461690717,-0.5955722486826157,-0.190382910604805,0.04307721460433311,-0.2690166293128837,-0.3620770476997708,-0.005350122476732189,0.6053920018148786,0.164986880253911,-0.1276144968468982,0.1384386354926002,0.2718213132832282,-0.07622966544753645,-0.328119218456964,-0.3373817322976408,830.7150729548782,843.8749156947575,827.4251122699085,819.200210557484,-0.199219,0.234375,0.968752,1,1,1,1,1,53.310001
2021-02-10 09:18:48.066,-0.1397815816307442,-0.7088147409108518,-0.5554547084748022,-0.1842136372935302,-0.01505051740669724,-0.7173530614824813,-0.680676964223494,-0.2144653148540233,0.1233868223324638,-0.3381706054832289,-0.5862836354865767,0.1163687601262085,0.7067059957309668,0.1684478090155002,-0.1188795009492805,0.06650683651329611,0.5029630053291099,-0.06009392775749744,-0.4326208988602076,-0.2529468547229948,840.5849550097877,842.2299353522726,822.4901712424537,827.4251122699085,-0.187500,0.234375,0.968752,1,1,1,1,1,53.310001
2021-02-10 09:18:49.054,0.1062466899775827,-0.8719311753111891,-0.7811659520762928,-0.01964262900572441,-0.1833816791049203,-0.8118504992924412,-0.4834253672873604,-0.1631196189142519,0.4493775829922771,-0.2591779285385835,-0.5731622584232992,0.07401600072002472,0.6412666779843579,0.3035429199345322,-0.06144912835709519,0.2388130316888734,0.3994157563312543,0.01107737099982041,-0.3735746283927045,-0.3111553444705823,837.2949943248179,843.8749156947575,817.555230214999,832.3600532973632,-0.183594,0.234375,0.968752,1,1,1,1,1,53.310001
2021-02-10 09:18:50.055,-0.1737507398566119,-0.6725452477572981,-0.4812031824467058,0.06716065292531997,0.02055022386557221,-0.7725891446851849,-0.7897567720728257,-0.3180317720468627,0.3506846128485997,-0.2469441153651531,-0.4585331205795688,0.3543571337486202,0.7762854191020196,0.3264457008848041,-0.002453502555296127,0.1762055024311484,0.447723039886579,0.04343002184122949,-0.2794528481788432,-0.2174588873121259,845.5198960372425,837.2949943248179,820.8451908999688,824.1351515849386,-0.175782,0.234375,0.972658,1,1,1,1,1,53.310001
2021-02-10 09:18:51.055,-0.31856178423785,-0.6806070973186531,-0.7069519056746298,-0.1655106877491873,-0.05315621780417496,-0.3303694411951488,-0.9227930791732629,-0.2398431042814407,0.1562410346583944,-0.2094750221556571,-0.2953263278858229,0.4108650985361873,0.6797751294914325,0.4126037177802943,0.09764735333478738,0.2300953811058381,0.3595732536314157,-0.08088277942297695,-0.392451644904278,-0.2290274659411989,848.8098567222122,842.2299353522726,820.8451908999688,830.7150729548782,-0.164063,0.242188,0.972658,1,1,1,1,1,53.310001
2021-02-10 09:18:52.055,-0.07872053847146163,-0.5638517744039426,-0.4535950114107947,-0.3202147954614382,-0.1928943006900475,-0.457007950730036,-1.13202225844269,-0.256573859531651,0.1443534627465312,-0.4518135222238647,-0.2363276424678726,0.3558552148882365,0.5077472152404356,0.314784496892816,0.1443913774288383,0.09023929116813856,0.3142286127870988,-0.2532333213184971,-0.5699814749934623,-0.425945280495879,837.2949943248179,847.1648763797273,822.4901712424537,820.8451908999688,-0.167969,0.238282,0.972658,1,1,1,1,1,53.310001
2021-02-10 09:18:53.055,-0.1458013857591406,-0.4701684516422738,-1.041328612296573,-0.2616466839753684,0.07633647544958891,-0.6498121443449038,-0.9698770171805619,-0.3117476763250183,0.4021511158807308,-0.4086498466126457,-0.5725713959993509,0.06557522053204365,0.4406449174323097,0.2872124181881032,-0.005054276915805248,0.02731099986482316,0.3790891468925773,-0.29174305012833,-0.2968696024814457,-0.4510697294612989,838.9399746673027,843.8749156947575,822.4901712424537,834.0050336398481,-0.160157,0.238282,0.976564,1,1,1,1,1,53.310001
2021-02-10 09:18:54.056,-0.357190877033218,-0.6166537037455436,-0.9250786186427362,-0.2756428894838931,-0.05414056333399025,-0.7342048474559072,-1.033848888453503,0.01183104254467517,0.378567983055124,-0.2858351459804285,-0.5178852284162004,0.1637731286103844,0.5915232400700099,0.3850022906007982,0.007019783494588696,0.4458411880864925,0.3998895898915923,0.01056476220439182,-0.3128551750591553,-0.3832282392353217,840.5849550097877,843.8749156947575,827.4251122699085,835.650013982333,-0.164063,0.230469,0.976564,1,1,1,1,1,53.310001
2021-02-10 09:18:55.055,-0.01197328242391853,-0.4153839556310702,-0.5658492101155732,-0.1408539062957309,-0.09071550113645753,-0.7501647139293431,-0.8959444698287985,0.01722069520112052,0.2524595572806996,-0.45518415251667,-0.6323891872942196,0.2341242223842279,0.6552157235792929,0.4228898928956121,0.07502984002538456,0.6060038059883401,0.4761488297311137,0.1473625900545191,-0.4605462122633805,-0.3514156888517204,838.9399746673027,838.9399746673027,817.555230214999,832.3600532973632,-0.152344,0.230469,0.976564,1,1,1,1,1,53.310001
2021-02-10 09:18:56.055,-0.08791636712993792,-0.4606150173056249,-0.4178171268182373,-0.1594276379460356,-0.06595736975213008,-0.6782124875267107,-0.7253174953886303,-0.2721337825253016,0.2907068982859551,-0.3514686385035618,-0.5155500931591559,0.08807796157124632,0.5707354548076303,0.483535385732685,0.08704106412453722,0.3630902233741284,0.4630642019429787,0.2391666659953213,-0.3153781075845832,-0.2536321569626205,834.0050336398481,835.650013982333,817.555230214999,822.4901712424537,-0.156250,0.234375,0.976564,1,1,1,1,1,53.310001
2021-02-10 09:18:57.055,-0.546128465183042,-0.7253520912598909,-0.5218981166875765,-0.3986031187551759,0.03696837870137704,-0.623548866747775,-0.6743444893229321,-0.08818934562429293,0.4897241357314885,-0.2721902100099793,-0.4952260409624004,-0.02075683734392672,0.5441465019579848,0.308984547867393,-0.1707633777752516,0.2356690358104586,0.406368574336247,0.1378038565816592,-0.3324359522838265,-0.2748740353608835,824.1351515849386,837.2949943248179,824.1351515849386,830.7150729548782,-0.136719,0.230469,0.976564,1,1,1,1,1,53.310001
2021-02-10 09:18:58.054,-0.2996593712595755,-0.6423588495492022,-0.7614013284392968,-0.1176857680409345,-0.07858061140892124,-0.8781689685602777,-0.6570964738827435,-0.1438694015219511,0.373094743273599,-0.6137007289685821,-0.5735691038965628,-0.008697773310802119,0.5785837253924023,0.2839737830616083,-0.1179987322102918,0.1092777723622686,0.3592365126384598,0.02476139281170065,-0.4838040385416533,-0.443760580080072,837.2949943248179,845.5198960372425,824.1351515849386,832.3600532973632,-0.125000,0.230469,0.980470,1,1,1,1,1,53.310001
2021-02-10 09:18:59.055,-0.00469826135867522,-0.7189432452379328,-0.68792324058646,0.1686598169361161,-0.3091514698967286,-0.6059160934919241,-0.8220002860066206,-0.2000108456947154,0.3335134173772023,-0.4718807763090578,-0.5208942950059442,0.01854856210751308,0.6813440987319367,0.1536016970561286,-0.03880620425178236,-0.01590519219475066,0.510990078015966,-0.09511728830565234,-0.5120702473302234,-0.4064026857957467,853.744797749667,827.4251122699085,825.7801319274236,834.0050336398481,-0.109375,0.230469,0.984377,1,1,1,1,1,53.310001
2021-02-10 09:19:00.069,-0.01661594383585565,-0.6447648231381083,-0.7401106821388076,0.2888025385670189,-0.07483109307495785,-0.7112043514198079,-1.005686573325257,-0.2008010266760677,0.3631328979042676,-0.4452481283830576,-0.4904536342951764,0.3883409559443307,0.6638720912750055,0.03095234708834663,-0.05018675777539552,0.1246499009858188,0.4963675370953903,0.05233469580286287,-0.4606725867319488,-0.3868366452799047,845.5198960372425,847.1648763797273,820.8451908999688,827.4251122699085,-0.082031,0.230469,0.984377,1,1,1,1,1,53.310001
2021-02-10 09:19:01.055,-0.2142548726386782,-0.3615887976284797,-0.7212398915733309,0.1381789030058217,0.1738029380137078,-0.7086305389647911,-0.8704789269612536,-0.1257311663800981,0.4584933114484831,-0.3023556016832091,-0.6063547527946144,0.5021447403449086,0.5299501502366571,0.2084274771248255,-0.1580418123838556,0.09303335020701682,0.4748907141211194,0.1693880959249191,-0.4495182493257485,-0.2430573763655872,843.8749156947575,845.5198960372425,820.8451908999688,824.1351515849386,-0.074219,0.230469,0.984377,1,1,1,1,1,53.310001
2021-02-10 09:19:02.055,0.04291456372114442,-0.272168030426929,-0.6573305140541582,0.06639440274205147,0.06391113029573728,-0.4792771117261931,-0.8767880053542371,-0.200315030075947,0.4268658782623033,-0.1682753659637379,-0.4369984199861206,0.28038239702838,0.5761180483436787,0.2443887029486662,-0.1415270348515566,0.03368703794867059,0.372993594620368,0.2299279228098487,-0.5820830361976264,-0.3087776211969027,837.2949943248179,838.9399746673027,817.555230214999,822.4901712424537,-0.054688,0.226563,0.988283,1,1,1,1,1,53.310001
2021-02-10 09:19:03.055,-0.3795417381177924,-0.2712750408060484,-0.7184090899241731,-0.05323059416344621,-0.1822312132386766,-0.5983538907223425,-0.8624776908760932,-0.2967579041054692,0.2617386248351379,-0.1285076463140659,-0.3244203604262786,0.1884277541384445,0.5502627077730187,0.1720237201776128,-0.01054183960376325,0.06099615045937651,0.3028192863741014,0.1565788370460972,-0.5105955924200531,-0.3086890163468231,845.5198960372425,834.0050336398481,820.8451908999688,834.0050336398481,-0.042969,0.226563,0.988283,1,1,1,1,1,53.310001
